poiID,poiName_og,poiName,poiTheme_og,poiTheme,source
F804,Chiesa_di_Santa_Maria_Sopra_Porta,Church of Saint Mary Above the Gate,edificidicultodedicatiamaria,buildings dedicated to Mary,Wikipedia
F804,Chiesa_di_Santa_Maria_Sopra_Porta,Church of Saint Mary Above the Gate,chiesededicateasanbiagio,churches dedicated to Saint Blaise,Wikipedia
F288,Via_delle_Caldaie,Street of the Cauldrons,stradedifirenze,Street of the Cauldrons,Wikipedia
F806,Ex-monastero_di_San_Silvestro,Former Monastery of Saint Sylvester,monasteridifirenze,Monasteries of Florence,Wikipedia
F806,Ex-monastero_di_San_Silvestro,Former Monastery of Saint Sylvester,chiesesconsacratedifirenze,consecrated churches of Florence,Wikipedia
FIPOIHPC1000000771,Palazzo_Adorni_Braccesi,Adorni Braccesi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000770,Via_de'_Rondinelli,Rondinelli Street,stradedifirenze,streets of Florence,Wikipedia
F809,Chiesa_dei_Santi_Girolamo_e_Francesco_alla_Costa,Church of Saints Jerome and Francis at the Coast,chiesedifirenze,churches of Florence,Wikipedia
F810,Chiesa_dei_Santi_Agostino_e_Cristina,Church of Saints Augustine and Christina,chiesedifirenze,churches of Florence,Wikipedia
F705,Cappella_Pazzi,Pazzi Chapel,architetturerinascimentalidellatoscana,Renaissance architecture of Tuscany,Wikipedia
F705,Cappella_Pazzi,Pazzi Chapel,cappelledifirenze,chapels of Florence,Wikipedia
F705,Cappella_Pazzi,Pazzi Chapel,architetturedifilippobrunelleschi,architectures by Filippo Brunelleschi,Wikipedia
F705,Cappella_Pazzi,Pazzi Chapel,basilicadisantacroce,Basilica di Santa Croce,Wikipedia
FIPOIHPC1000000774,Palazzo_Ginori_(via_de'_Rondinelli),Ginori Palace (Via de' Rondinelli),palazzidifirenze,Florence palaces,Wikipedia
F755,Oratorio_dei_Santi_Crispino_e_Crespiniano,Oratory of Saints Crispin and Crispinian,chiesedifirenze,churches of Florence,Wikipedia
F755,Oratorio_dei_Santi_Crispino_e_Crespiniano,Oratory of Saints Crispin and Crispinian,oratoridellatoscana,Oratories of Tuscany,Wikipedia
F652,Palazzo_Guidi_Raggio,Guidi-Raggio Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F532,Via_della_Scala,Street of the Staircase,stradedifirenze,streets of Florence,Wikipedia
F703,Cappella_Bardi_di_Vernio,Bardi di Vernio Chapel,cappelledifirenze,chapels of Florence,Wikipedia
F703,Cappella_Bardi_di_Vernio,Bardi di Vernio Chapel,ciclidiaffreschidifirenze,Florence cycle of frescoes,Wikipedia
F703,Cappella_Bardi_di_Vernio,Bardi di Vernio Chapel,dipintimedievali,medieval paintings,Wikipedia
F703,Cappella_Bardi_di_Vernio,Bardi di Vernio Chapel,basilicadisantacroce,Basilica of Santa Croce,Wikipedia
F359,Casa_di_Bernardo_Buontalenti,House of Bernardo Buontalenti,palazzidifirenze,Florentine Palaces,Wikipedia
F244,Lungarno_Diaz,Diaz Promenade,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000001009,Lungarno_degli_Acciaiuoli,Lungarno degli Acciaiuoli (Riverside walk of the Acciaiuoli family),stradedifirenze,streets of Florence,Wikipedia
F289,Palazzo_Settimanni,Settimanni Palace,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,sculturebronzee,bronze sculptures,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,sculturemarmoree,marble sculptures,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,monumentidifirenze,Florence monuments,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,scultureafirenze,Florence sculptures,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,sculturedimichelozzo,sculptures by Michelozzo,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,sculturedidonatello,Donatello's sculpture,Wikipedia
FIPOIHPC1000000964,Monumento_funebre_dell'antipapa_Giovanni_XXIII,Funerary monument of Antipope John XXIII,scultureasoggettofunebre,sculpture as a funerary subject,Wikipedia
F395,Casa_Capponi,Capponi House,palazzidifirenze,Florentine palaces,Wikipedia
F395,Casa_Capponi,Capponi House,residenzedeicapponi,Capponi residences,Wikipedia
F398,Palazzo_Rospigliosi_Pallavicini,Rospigliosi-Pallavicini Palace,palazzidifirenze,Florentine palaces,Wikipedia
F457,Forte_Belvedere,Fortress Belvedere,architetturemilitaridifirenze,military architectures of Florence,Wikipedia
F457,Forte_Belvedere,Fortress Belvedere,fortezzedellatoscana,Fortresses of Tuscany,Wikipedia
F457,Forte_Belvedere,Fortress Belvedere,villemedicee,Medici villas,Wikipedia
F645,Via_degli_Alfani,Street of the Alfani Family,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000001005,Piazza_della_Costituzione_(Firenze),Constitution Square (Florence),piazzedifirenze,squares of Florence,Wikipedia
F536,Ex_monastero_della_Santissima_Concezione,Former Monastery of the Most Holy Conception,monasteridifirenze,Monasteries of Florence,Wikipedia
F726,Lungarno_delle_Grazie,Lungarno delle Grazie (Embankment of Thanks),stradedifirenze,streets of Florence,Wikipedia
F698,Paszkowski,Palazzo Paszkowski,caffèstoricidifirenze,historic cafes of Florence,Wikipedia
F694,Palazzo_dello_Strozzino,Strozzi Palace (Little Strozzi Palace),palazzidifirenze,Florentine Palaces,Wikipedia
F699,Caffè_Gilli,Café Gilli,caffèstoricidifirenze,historic cafes of Florence,Wikipedia
F355,Palazzo_di_Cosimo_Ridolfi,Palace of Cosimo Ridolfi,palazzidifirenze,Palaces of Florence,Wikipedia
F351,Palazzo_Ricasoli_Firidolfi,Ricasoli-Firidolfi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F484,Palazzo_Capponi_alle_Rovinate,Capponi Palace at Rovinate,palazzidifirenze,Florence palaces,Wikipedia
F484,Palazzo_Capponi_alle_Rovinate,Capponi Palace at Rovinate,residenzedeicapponi,Capponi residences,Wikipedia
F919,Palazzo_Ramirez_de_Montalvo,Ramirez de Montalvo Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000751,Stadio_Luigi_Ridolfi,Luigi Ridolfi Stadium,impiantisportividifirenze,sports facilities of Florence,Wikipedia
FIPOIHPC1000000751,Stadio_Luigi_Ridolfi,Luigi Ridolfi Stadium,stadidellatoscana,Stadiums of Tuscany,Wikipedia
FIPOIHPC1000000751,Stadio_Luigi_Ridolfi,Luigi Ridolfi Stadium,architetturedifirenze,architecture of Florence,Wikipedia
F702,Basilica_di_Santa_Croce,Basilica of Santa Croce,basilicadisantacroce,Basilica of Santa Croce,Wikipedia
F702,Basilica_di_Santa_Croce,Basilica of Santa Croce,chiesededicateallasantacroce,church dedicated to the Holy Cross,Wikipedia
F702,Basilica_di_Santa_Croce,Basilica of Santa Croce,monumentinazionaliitaliani,Italian national monuments,Wikipedia
F702,Basilica_di_Santa_Croce,Basilica of Santa Croce,museidiartesacra,museums of sacred art,Wikipedia
F702,Basilica_di_Santa_Croce,Basilica of Santa Croce,architetturegotichedellatoscana,Gothic architectures of Tuscany,Wikipedia
FIPOIHPC1000000813,Casa_di_Giovan_Battista_Foggini,House of Giovan Battista Foggini,palazzidifirenze,Florentine Palaces,Wikipedia
F176,Rivoire,Boboli Gardens Viewpoint,caffèstoricidifirenze,historic cafes of Florence,Wikipedia
F176,Rivoire,Boboli Gardens Viewpoint,esercizistoricidifirenze,historical exercises of Florence,Wikipedia
F469,Palazzo_Nasi,Nasi Palace,palazzidifirenze,Florence palaces,Wikipedia
F653,Opificio_delle_pietre_dure,Workshop of Semi-Precious Stones,ministeroperibenieleattivitàculturali,Ministry for Goods and Cultural Activities and Tourism,Wikipedia
F653,Opificio_delle_pietre_dure,Workshop of Semi-Precious Stones,restauro,restoration,Wikipedia
F653,Opificio_delle_pietre_dure,Workshop of Semi-Precious Stones,museidifirenze,Museums of Florence,Wikipedia
F653,Opificio_delle_pietre_dure,Workshop of Semi-Precious Stones,museidiarteapplicata,Museum of Applied Arts,Wikipedia
F357,Palazzo_Biliotti,Biliotti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F174,Tribunale_della_Mercanzia,Merchant Court,palazzidifirenze,Florentine merchant palaces,Wikipedia
F554,Chiesa_di_San_Giuliano_(Firenze),Church of Saint Julian (Florence),chiesedifirenze,churches of Florence,Wikipedia
F161,Ratto_di_Polissena,The Abduction of Polissena,sculturenellaloggiadeilanzi,sculpture in the Loggia dei Lanzi,Wikipedia
F161,Ratto_di_Polissena,The Abduction of Polissena,sculturemarmoree,marble sculptures,Wikipedia
F161,Ratto_di_Polissena,The Abduction of Polissena,scultureasoggettomitologico,sculptures with mythological subjects,Wikipedia
F161,Ratto_di_Polissena,The Abduction of Polissena,scultureneoclassiche,Neoclassical sculptures,Wikipedia
F253,Chiesa_di_Santo_Stefano_al_Ponte,Church of Saint Stephen at the Bridge,chiesedifirenze,churches of Florence,Wikipedia
F253,Chiesa_di_Santo_Stefano_al_Ponte,Church of Saint Stephen at the Bridge,chiesededicateasantostefanoprotomartire,church dedicated to Saint Stephen the First Martyr,Wikipedia
FIPOIHPC1000000557,Palazzo_dei_Cerretani,Cerretani Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000556,Via_Luigi_Lanzi,Luigi Lanzi Street,stradedifirenze,streets of Florence,Wikipedia
F250,Palazzo_Bartolommei-Buschetti,Bartolommei-Buschetti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000550,Ex-sinagoga_di_via_de'_Ramaglianti,Former Synagogue on Via de' Ramaglianti,sinagoghedifirenze,Florence synagogues,Wikipedia
F575,Cappelle_medicee,Medici Chapels,museidifirenze,Museums of Florence,Wikipedia
F575,Cappelle_medicee,Medici Chapels,cappelledifirenze,Chapels of Florence,Wikipedia
F575,Cappelle_medicee,Medici Chapels,museidiscultura,museums of culture,Wikipedia
F575,Cappelle_medicee,Medici Chapels,basilicadisanlorenzo(firenze),Basilica di San Lorenzo (Florence),Wikipedia
F676,Piazza_delle_Pallottole,Square of Bullets,piazzedifirenze,Florence squares,Wikipedia
F438,Cappella_del_Cardinale_del_Portogallo,Chapel of Cardinal of Portugal,cappelledifirenze,Chapels of Florence,Wikipedia
F438,Cappella_del_Cardinale_del_Portogallo,Chapel of Cardinal of Portugal,dipintidialessobaldovinetti,paintings by Alessandro Allori,Wikipedia
F438,Cappella_del_Cardinale_del_Portogallo,Chapel of Cardinal of Portugal,basilicadisanminiatoalmonte,Basilica di San Miniato al Monte,Wikipedia
FIPOIHPC1000000891,Rotonda_dei_Barbetti,Barbetti Roundabout,architetturedifirenze,architecture of Florence,Wikipedia
FIPOIHPC1000000892,Loggia_Reale,Royal Loggia,loggedifirenze,Loggia of Florence,Wikipedia
F541,Via_degli_Avelli,Street of the Ruins,stradedifirenze,Street of the Ruins,Wikipedia
F677,Chiesa_di_San_Salvatore_al_Vescovo,Church of Saint Savior at the Bishop's Palace,chiesedifirenze,churches of Florence,Wikipedia
F677,Chiesa_di_San_Salvatore_al_Vescovo,Church of Saint Savior at the Bishop's Palace,chiesededicateagesùsalvatore,church dedicated to Jesus the Saviour,Wikipedia
F677,Chiesa_di_San_Salvatore_al_Vescovo,Church of Saint Savior at the Bishop's Palace,architettureromanichedifirenze,Romanesque architecture of Florence,Wikipedia
F596,Borgo_La_Noce,Walnut Village,stradedifirenze,streets of Florence,Wikipedia
F546,Piazza_Adua,Piazza Adua,piazzedifirenze,squares of Florence,Wikipedia
F544,Piazza_della_Stazione_(Firenze),Station Square (Florence),piazzedifirenze,squares of Florence,Wikipedia
FIPOIHPC1000000898,Viale_Belfiore,Belfiore Avenue,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000700,Via_Calimala,Calimala Street,stradedifirenze,streets of Florence,Wikipedia
F815,Loggia_Rucellai,Rucellai Loggia,loggedifirenze,loggias of Florence,Wikipedia
F671,Chiesa_di_San_Michele_Visdomini,Church of Saint Michael Visdomini,chiesedifirenze,churches of Florence,Wikipedia
F671,Chiesa_di_San_Michele_Visdomini,Church of Saint Michael Visdomini,chiesededicateasanmichelearcangelo,churches dedicated to Saint Michael Archangel,Wikipedia
FIPOIHPC1000000784,Palazzo_Bartolommei_(via_dell'Oriuolo),Bartolommei Palace (Via dell'Oriuolo),palazzidifirenze,Florence palaces,Wikipedia
F731,Palazzo_Peruzzi_(via_de'_Rustici),Peruzzi Palace (Via de' Rustici),palazzidifirenze,Florentine palaces,Wikipedia
F730,Palazzo_Venerosi_Pesciolini,Venerosi-Pesciolini Palace,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000787,Palazzo_Visconti_di_Modrone,Palace Visconti di Modrone,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000780,Palazzo_Ricci-Altoviti,Ricci-Altoviti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F756,Spedale_di_San_Niccolò_degli_Aliotti,Hospital of Saint Nicholas of the Aliotti Family,ospedalistoricidifirenze,historic hospitals of Florence,Wikipedia
F171,Palazzo_delle_Assicurazioni_Generali,Palace of General Insurance,palazzidifirenze,Palaces of Florence (General Insurance),Wikipedia
F171,Palazzo_delle_Assicurazioni_Generali,Palace of General Insurance,architettureneorinascimentalid'italia,Italian Neo-Renaissance architectures,Wikipedia
FIPOIHPC1000000783,Palazzo_Corsi-Albizi,Corsi-Albizi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000839,Villa_Fontallerta,Villa Fontallerta,villedifirenze,Florentine villas,Wikipedia
FIPOIHPC1000000920,Istituto_agronomico_per_l'oltremare,Agronomic Institute for Overseas Countries,palazzidifirenze,Florence Palaces,Wikipedia
FIPOIHPC1000000920,Istituto_agronomico_per_l'oltremare,Agronomic Institute for Overseas Countries,giardinidifirenze,gardens of Florence,Wikipedia
FIPOIHPC1000000920,Istituto_agronomico_per_l'oltremare,Agronomic Institute for Overseas Countries,istituzioniitalianeperl'agricoltura,Italian institutions for agriculture,Wikipedia
FIPOIHPC1000000920,Istituto_agronomico_per_l'oltremare,Agronomic Institute for Overseas Countries,architetturerazionalisted'italia,Italian Rationalist Architecture,Wikipedia
F743,Tabernacolo_di_Sant'Ambrogio,Tabernacle of Saint Ambrose,tabernacolidifirenze,Tabernacles of Florence,Wikipedia
F106,Battistero_di_San_Giovanni_(Firenze),Baptistery of Saint John (Florence),chiesedifirenze,churches of Florence,Wikipedia
F106,Battistero_di_San_Giovanni_(Firenze),Baptistery of Saint John (Florence),battisteridellatoscana,Baptisteries of Tuscany,Wikipedia
F106,Battistero_di_San_Giovanni_(Firenze),Baptistery of Saint John (Florence),architettureromanichedifirenze,Romanesque architecture of Florence,Wikipedia
FIPOIHPC1000000528,Palazzo_Arrighetti-Gaddi,Arrighetti-Gaddi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F909,Piazza_Oberdan,Oberdan Square,piazzedifirenze,squares of Florence,Wikipedia
F430,Viale_dei_Colli,Avenue of the Hills,stradedifirenze,Florence streets,Wikipedia
F777,Piazza_Savonarola,Savonarola Square,piazzedifirenze,Florence squares,Wikipedia
F911,Palazzo_Orlandini_del_Beccuto,Orlandini del Beccuto Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F911,Palazzo_Orlandini_del_Beccuto,Orlandini del Beccuto Palace,sedibancariedifirenze,seat of Florentine banks,Wikipedia
F773,Piazzale_Donatello,Donatello Square,piazzedifirenze,Florence squares,Wikipedia
F910,Piazza_San_Benedetto,Saint Benedict Square,piazzedifirenze,Florence squares,Wikipedia
F490,Palazzina_Reale_delle_Cascine,Royal Villa of the Cascines,palazzidifirenze,Florence Palaces,Wikipedia
F644,Palazzo_Budini_Gattai,Budini Gattai Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F856,Palazzo_di_San_Clemente,Palace of Saint Clement,palazzidifirenze,Palaces of Florence,Wikipedia
F296,Palazzo_Frescobaldi,Frescobaldi Palace,palazzidifirenze,Florentine palaces,Wikipedia
F858,Piazza_d'Azeglio,Azezio Square,piazzedifirenze,squares of Florence,Wikipedia
F481,Piazza_Demidoff,Demidoff Square,piazzedifirenze,squares of Florence,Wikipedia
F857,Giardino_dell'Orticultura,Garden of Horticulture,giardinidifirenze,gardens of florence horticulture,Wikipedia
F232,Palazzo_Vivarelli_Colonna,Vivarelli Colonna Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F257,Torre_dei_Mannelli,Tower of the Mannelli Family,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000935,San_Marco_(Donatello),Saint Mark (by Donatello),sculturediorsanmichele,statues of Orsanmichele,Wikipedia
FIPOIHPC1000000935,San_Marco_(Donatello),Saint Mark (by Donatello),sculturemarmoree,marble sculptures,Wikipedia
FIPOIHPC1000000935,San_Marco_(Donatello),Saint Mark (by Donatello),sculturesusanti,saints' sculptures,Wikipedia
FIPOIHPC1000000935,San_Marco_(Donatello),Saint Mark (by Donatello),sculturedidonatello,Donatello's sculptures,Wikipedia
F218,Chiesa_di_San_Procolo_(Firenze),Church of San Procolus (Florence),chiesedifirenze,churches of Florence,Wikipedia
F163,David_di_Michelangelo,Michelangelo's David,sculturedipiazzadellasignoria,statues of Piazza della Signoria,Wikipedia
F163,David_di_Michelangelo,Michelangelo's David,sculturedimichelangelo,Michelangelo's sculptures,Wikipedia
F163,David_di_Michelangelo,Michelangelo's David,sculturemarmoree,marble sculptures,Wikipedia
F163,David_di_Michelangelo,Michelangelo's David,sculturenellagalleriadell'accademia,sculptures in the Gallery of the Accademia,Wikipedia
F163,David_di_Michelangelo,Michelangelo's David,statuesudavid,Statue of David,Wikipedia
F741,Chiesa_di_Sant'Ambrogio_(Firenze),Church of Saint Ambrose (Florence),chiesedifirenze,churches of Florence,Wikipedia
F675,Palazzo_del_Capitolo_dei_Canonici,Palace of the Chapter of Canons,palazzidifirenze,Palaces of Florence,Wikipedia
F675,Palazzo_del_Capitolo_dei_Canonici,Palace of the Chapter of Canons,chiesesconsacratedifirenze,Churches consecrated in Florence,Wikipedia
F410,Chiesa_di_San_Salvatore_a_Camaldoli,Church of San Salvatore a Camaldoli,chiesedifirenze,churches of Florence,Wikipedia
F410,Chiesa_di_San_Salvatore_a_Camaldoli,Church of San Salvatore a Camaldoli,chiesesconsacratedifirenze,churches consecrated in Florence,Wikipedia
F410,Chiesa_di_San_Salvatore_a_Camaldoli,Church of San Salvatore a Camaldoli,chiesededicateagesùsalvatore,church dedicated to Jesus Savior,Wikipedia
F587,Chiesa_di_San_Tommaso_(Firenze),Church of Saint Thomas (Florence),chiesescomparsedifirenze,lost churches of Florence,Wikipedia
F202,Tabernacolo_di_Santa_Maria_della_Tromba,Shrine of Saint Mary of the Trumpet,tabernacolidifirenze,Florence tabernacles,Wikipedia
F566,Piazza_San_Lorenzo,Saint Lawrence Square,piazzedifirenze,Florence squares,Wikipedia
F305,Piazza_de'_Pitti,Piazza Pitti,piazzedifirenze,squares of Florence,Wikipedia
F577,Sagrestia_Nuova,New Sacristy,sagrestiedifirenze,sacristies of Florence,Wikipedia
F577,Sagrestia_Nuova,New Sacristy,architetturedimichelangelo,Michelangelo's architectures,Wikipedia
F577,Sagrestia_Nuova,New Sacristy,basilicadisanlorenzo(firenze),Basilica di San Lorenzo (Florence),Wikipedia
F826,Chiesa_Episcopale_Americana_di_Saint_James,American Episcopal Church of Saint James,edificidicultoanglicanid'italia,buildings for Anglican worship in Italy,Wikipedia
F826,Chiesa_Episcopale_Americana_di_Saint_James,American Episcopal Church of Saint James,edificidicultovetero-cattolico,old Catholic worship building,Wikipedia
F826,Chiesa_Episcopale_Americana_di_Saint_James,American Episcopal Church of Saint James,chiesedifirenze,churches of Florence,Wikipedia
F264,Casa_in_via_dello_Sprone,House on Via dello Sprone,palazzidifirenze,Palaces of Florence,Wikipedia
F264,Casa_in_via_dello_Sprone,House on Via dello Sprone,architetturedigiovannimichelucci,architecture by Giovanni Michelucci,Wikipedia
F308,Appartamenti_monumentali,Monumental Apartments,palazzopitti,Pitti Palace,Wikipedia
